70,94,88
66,91,79
93,13,66
22,61,50
20,13,29
69,28,12
88,21,23
57,16,99
55,66,59
67,76,41
12,54,18
28,79,47
95,15,82
43,14,94
99,34,47
74,69,29
34,23,40
21,11,16
38,49,27
13,36,37
28,13,48
91,45,51
30,93,64
26,44,67
59,74,90
89,82,99
46,70,81
53,80,31
93,13,66
70,15,13
37,38,43
39,16,80
92,70,76
47,39,46
86,22,26
32,90,71
36,60,76
17,59,56
93,30,45
26,44,67
94,33,94
93,87,64
30,93,64
73,22,65
26,15,62
99,99,68
97,26,60
99,34,47
90,84,37
89,86,63
